Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.8.8.130,59125,207.241.227.188,80,6,4902844,221761.083974934,250.4668718809,3995.7978810106,28390.6246313945,268081,8,12412.2632911392,49438.2429391478,281174,56,5899.7713598075,34743.4886594537,272499,17,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4990571,221767.609357727,301.5686982512,3318.1988031915,12394.4463904761,114094,5,5671.675862069,20115.827401952,153447,5,7879.1927330174,22290.8403499531,142673,11,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4990285,221855.865947536,303.3894857709,3298.271645737,14166.1754194321,261612,0,5742.0345224396,21291.7745069119,261647,0,7689.6143079316,24320.6374467599,300566,5,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4973828,221892.473965726,301.3775305459,3320.3124165554,12807.3619300935,123655,5,5763.3093858633,20633.1861861108,147618,39,7842.1151419558,22409.0159707692,123880,5,0,0,0,0,0,0,0,0,TOR
10.0.2.15,37652,195.154.107.23,443,6,1930228,221929.222869008,254.3740946665,3939.2408163265,27440.0438608066,341859,0,12868.1866666667,49085.4354246143,342668,49,5585.6607669617,32845.458663693,341859,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,41071,198.52.200.39,443,6,1631541,221943.549074158,278.2645364107,3601.6357615894,14133.0703323691,154921,0,10071.2407407407,22367.8116075173,154964,0,5233.9551724138,17434.7340517351,154962,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4979130,222002.438176951,303.4666698801,3297.4370860927,12750.2826781778,130929,4,5710.0114678899,20149.8928327407,167106,7,7654.8775510204,22012.0413413496,134250,4,0,0,0,0,0,0,0,0,TOR
10.8.8.138,42190,209.148.205.35,443,6,4948007,222053.040749538,185.3271428274,5401.7543668122,16601.3024231224,189136,7,65105.3552631579,41798.8550336662,215339,1472,5785.9737783075,23280.5076504427,244174,7,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4956937,222079.280006988,305.430551165,3276.2306675479,13050.467302761,137258,6,5684.2970183486,20937.1612502047,166761,55,7743.2265625,22317.7983323622,176430,6,0,0,0,0,0,0,0,0,TOR
10.8.0.10,31039,131.202.244.3,53,17,788,222081.218274112,2538.0710659899,788,0,788,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,50498,131.202.6.3,53,17,1846,222101.841820152,1083.4236186349,1846,0,1846,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,1147,131.202.6.3,53,17,1877,222163.026105487,1065.5301012254,1877,0,1877,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4966928,222190.657887531,303.2055226087,3300.2843853821,12633.0570992033,129839,0,5708.967816092,20872.0828641962,169296,0,7713.9716088328,22559.7585847463,131661,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4963269,222225.513064071,305.0408913964,3280.4157303371,12508.7256556683,106621,5,5638.9517241379,19652.7713816756,127995,16,7660.1744548287,21919.2395354746,131827,5,0,0,0,0,0,0,0,0,TOR
10.0.2.15,38931,198.52.200.39,443,6,4690931,222230.086095916,291.2001903247,3436.5794871795,24101.5284551491,450407,0,5871.0025031289,32676.3200014105,451994,0,8000.3079646018,37487.3545170725,450407,0,0,0,0,0,0,0,0,0,TOR
141.134.194.220,98,131.202.240.87,61009,17,1934,222337.125129266,1034.1261633919,1934,0,1934,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,42803,131.202.244.3,53,17,787,222363.405336722,2541.2960609911,787,0,787,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4974267,222552.790189992,304.9695563185,3281.1787598945,14506.9262709256,327522,0,5647.8780207135,22106.5472564717,327836,0,7658.9783281734,24247.341117934,327522,6,0,0,0,0,0,0,0,0,TOR
10.8.8.138,60124,209.148.205.41,443,6,4983426,222574.590251767,182.6053000486,5482.3168316832,26771.0880364436,472938,7,81695.5081967213,83314.2790431954,472938,43,5817.665879575,35049.8951103816,662982,7,0,0,0,0,0,0,0,0,nonTOR
198.52.200.39,443,10.0.2.15,41994,6,4981562,222590.424449199,286.6570766358,3490.9334267695,13353.472352382,125195,0,5373.8532901834,18619.7131186837,144304,0,9982.0801603207,24928.0000390197,125352,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,38931,198.52.200.39,443,6,4986685,222646.307115849,272.325202013,3674.786293294,35696.561030871,982949,0,11027.3252212389,61575.054729047,983699,0,5516.1382743363,43838.9739354603,982949,0,0,0,0,0,0,0,0,0,TOR
131.202.240.150,58287,108.175.42.181,80,6,4717127,222663.074367088,107.9046631562,9285.6830708662,164887.914291582,3714007,2,19332.487704918,237763.410242553,3714007,8,17789.1825095057,231575.847010649,3755287,9,290118,0,290118,290118,3714007,0,3714007,3714007,nonTOR
23.235.40.143,443,131.202.240.150,54394,6,4962794,222694.715920105,80.5997589261,12438.0802005013,17181.8048561306,46305,2,18508.4285714286,29206.0211342606,126090,3,37595.6666666667,28183.4821115816,83955,22,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4978211,222697.872790044,304.5270680572,3285.9478547855,12936.9134345076,131993,0,5708.9575688074,20013.5676351642,168028,0,7548.5716510903,21285.314034258,121399,0,0,0,0,0,0,0,0,0,TOR
10.8.0.14,54615,131.202.6.3,53,17,1872,222756.41025641,1068.3760683761,1872,0,1872,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,41071,198.52.200.39,443,6,1615515,222818.729631108,277.9299480351,3606.0602678571,17413.9774663258,318354,0,9972.3148148148,27964.8992774143,318680,6,5536.4350877193,21701.8294687085,318354,2,0,0,0,0,0,0,0,0,TOR
131.202.240.87,6100,131.202.240.242,52886,6,2737,222871.757398612,3288.2718304713,342.125,342.7962483125,1013,30,607,611.2304529935,1195,45,851.6666666667,762.3656165734,1717,279,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,62077,131.202.6.3,53,17,1696,222877.358490566,1179.2452830189,1696,0,1696,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.138,42190,209.148.205.35,443,6,4970231,222902.315807857,183.0900817286,5467.800880088,24426.9916396787,214366,6,78892.5555555556,71151.535447304,236027,45,5832.2698224852,31107.0497494429,388944,6,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,3433,131.202.6.3,53,17,1117,222918.531781558,1790.5102954342,1117,0,1117,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,21959,131.202.244.3,53,17,785,222929.936305732,2547.770700637,785,0,785,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,30098,131.202.244.3,53,17,785,222929.936305732,2547.770700637,785,0,785,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,58751,131.202.244.5,53,17,785,222929.936305732,2547.770700637,785,0,785,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,34481,131.202.244.3,53,17,785,222929.936305732,2547.770700637,785,0,785,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,59740,207.241.228.122,80,6,4999971,223027.693560623,249.6014476884,4009.5998396151,31743.4226495045,538776,8,12755.0280612245,55741.4205182103,539061,47,5854.7025761124,38692.2416597874,538785,19,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,28432,131.202.6.3,53,17,1789,223029.6254891,1117.9429849078,1789,0,1789,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4965395,223053.956432469,302.4935579143,3308.0579613591,12786.1053314906,113932,5,5634.7075144509,19514.9982549926,128391,27,7816.6818897638,21376.7546741834,129263,5,0,0,0,0,0,0,0,0,TOR
10.0.2.15,37652,195.154.107.23,443,6,1913253,223064.069414761,234.6788427877,4270.6540178571,24992.091516517,329889,1,17393.2090909091,49077.1133550844,330304,33,5564.293768546,29110.4472295517,329889,3,0,0,0,0,0,0,0,0,TOR
10.8.0.14,13825,131.202.6.3,53,17,1838,223068.552774755,1088.1392818281,1838,0,1838,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4987304,223106.311546278,302.9692996457,3302.8503311258,21090.3026495673,409860,0,5591.0269058296,29757.7098725144,412724,1,8065.0713128039,35263.4580197567,409860,0,0,0,0,0,0,0,0,0,TOR
10.8.8.138,41998,204.236.238.164,1306,6,3948387,223116.933573127,285.4330135319,3506.5603907638,25665.6736652483,259945,0,5797.9251101322,33539.750192324,269864,0,8392.4504504505,39557.0041513059,262364,5,0,0,0,0,0,0,0,0,nonTOR
198.52.200.39,443,10.0.2.15,41994,6,4937408,223148.461702983,277.6760599894,3603.9474452555,10620.0361086154,122897,1,5547.6426966292,13942.7150323338,159561,2,10307.6346555323,18000.8804692298,122947,30,0,0,0,0,0,0,0,0,TOR
10.8.8.138,60124,209.148.205.41,443,6,4970302,223162.294765992,186.5077816197,5367.4967602592,16605.803637364,134294,5,63721.8205128205,41023.872582384,173563,250,5779.6883116883,22978.4739133173,173059,6,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,64872,209.148.205.35,443,6,23389,223181.837615973,256.5308478345,4677.8,10232.7112340767,22981,1,23389,0,23389,23389,111.6666666667,191.680289371,333,1,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4950839,223215.903405463,306.2107250912,3267.8805280528,12659.9326958529,122702,5,5677.5676605505,19901.0331022619,128009,49,7708.8800623053,22215.9912263946,126958,5,0,0,0,0,0,0,0,0,TOR
10.8.0.14,30974,131.202.6.3,53,17,1836,223311.546840959,1089.3246187364,1836,0,1836,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.138,42190,209.148.205.35,443,6,4983611,223353.708786661,184.805756308,5416.9684782609,19974.5321798047,213017,7,71148.8571428571,57428.3286402632,214099,266,5869.8869257951,25691.9244617549,253851,7,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,59089,207.241.227.188,80,6,2589025,223429.669470167,287.3668659051,3484.5558546433,27442.8606971744,274755,8,8538.7633333333,42968.1542509461,286671,17,5857.2058823529,35490.8761697019,279587,20,0,0,0,0,0,0,0,0,nonTOR
10.8.8.138,42190,209.148.205.35,443,6,4986469,223488.003234353,184.6998346926,5420.075,16899.8982816516,122433,6,72267.6666666667,42219.7221316359,156001,17,5823.4011764706,22240.580960505,157739,13,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,48847,195.154.107.23,443,6,4981597,223493.991986907,294.2831385196,3400.4075085324,11909.9229259009,134006,0,8943.355475763,19226.8144421491,134119,0,5492.3384785006,15851.3389686972,134006,0,0,0,0,0,0,0,0,0,TOR
131.202.240.88,50546,255.255.255.255,17500,17,1127,223602.48447205,1774.6228926353,1127,0,1127,1127,1127,0,1127,1127,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,48847,195.154.107.23,443,6,4990069,223624.362709213,296.18828918,3378.5165876777,13293.7557851764,133880,0,8942.7759856631,22337.2636614181,133938,0,5435.1503267974,17259.8264323443,134031,0,0,0,0,0,0,0,0,0,TOR
131.202.240.150,53805,173.194.123.101,443,6,136371,223639.923444134,322.6492436075,3171.4186046512,11200.2023477311,65719,3,4710.1333333333,11968.9108877164,43184,15,4122.8518518519,13708.2360861123,66201,6,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,47906,216.58.219.238,443,6,344,223837.209302326,8720.9302325581,172,239.0020920411,341,3,172,239.0020920411,341,3,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,37390,131.202.244.3,53,17,853,223915.592028136,2344.6658851114,853,0,853,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
198.52.200.39,443,10.0.2.15,41994,6,4783211,224002.871711074,266.9754689893,3748.5979623825,58020.6750949549,1766585,0,5680.7731591449,71397.3334561178,1766684,0,11045.974595843,99411.6638744372,1766585,0,0,0,0,0,0,0,0,0,TOR
131.202.240.150,56448,131.202.6.3,53,17,1830,224043.715846995,1092.8961748634,1830,0,1830,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,34925,131.202.244.3,53,17,781,224071.702944942,2560.8194622279,781,0,781,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,22059,131.202.244.5,53,17,781,224071.702944942,2560.8194622279,781,0,781,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,14383,131.202.244.3,53,17,781,224071.702944942,2560.8194622279,781,0,781,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4940369,224073.950751452,306.6572557637,3263.1235138705,12726.1422217906,122344,10,5678.5850574713,19807.2140031165,135809,15,7653.768273717,21686.0531181185,131500,10,0,0,0,0,0,0,0,0,TOR
131.202.240.242,56918,131.202.244.3,53,17,1044,224137.931034483,1915.7088122605,1044,0,1044,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,59960,198.52.200.39,443,6,4996079,224171.995679011,301.6365433773,3317.4495351926,29833.4320870196,610663,0,5716.2631578948,40676.2406930675,647441,0,7917.5198098257,46623.8067844679,610663,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,48847,195.154.107.23,443,6,4996787,224190.264664073,280.3801722987,3569.1335714286,14552.6942670041,216397,0,10033.7088353414,24554.6356381334,216827,0,5545.7524972253,19485.9301660855,216397,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4803153,224227.294029568,305.0079812157,3280.8422131148,23080.1409589262,473649,0,5533.58640553,31823.9971499916,477087,0,8007.3865546219,37541.8233699146,473649,8,0,0,0,0,0,0,0,0,TOR
195.154.107.23,443,10.0.2.15,37652,6,4994697,224240.629611766,276.89367343,3614.1078147612,7030.644929949,50916,0,5848.5913348946,8300.8983052053,51514,0,9437.2713472486,10848.9531968783,51068,24,0,0,0,0,0,0,0,0,TOR
10.8.8.138,42190,209.148.205.35,443,6,4790991,224416.201157548,183.8867992029,5444.3079545455,24922.7706407933,214311,7,81203.2372881356,84945.674755904,261798,24,5836.7256097561,30436.8530125572,262198,7,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4976972,224514.825480232,304.4019536377,3287.2998678996,22566.3619586795,404225,0,5489.9094972067,30539.0904975936,406650,0,8053.1553398058,37137.7638094972,404225,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4948091,224522.75028895,305.1681951686,3279.0530152419,22267.3931974577,439917,0,5547.1872197309,31179.0502828528,442251,0,7597.0292207792,35262.9968099977,439917,5,0,0,0,0,0,0,0,0,TOR
10.8.8.138,42190,209.148.205.35,443,6,4986666,224528.372263151,187.9010946392,5327.6346153846,19141.4420936243,166774,7,61365.1481481482,48832.8840432119,183959,175,5839.1463700234,25712.718401279,256658,7,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,8136,131.202.6.3,53,17,1826,224534.501642935,1095.2902519168,1826,0,1826,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,58167,195.154.107.23,443,6,4852041,224536.23124784,264.4248059734,3784.7433697348,26414.3283794342,766476,0,11950.4729064039,47956.4556038801,787793,25,5385.3154285714,31884.3461158369,766476,3,0,0,0,0,0,0,0,0,TOR
198.52.200.39,443,10.0.2.15,41994,6,4863519,224562.914219108,280.0441408782,3573.4893460691,45123.1750926911,1248706,0,5533.0136518771,56944.6515418729,1249242,0,10110.972972973,75643.5148999989,1248706,11,0,0,0,0,0,0,0,0,TOR
10.8.0.14,25411,131.202.6.3,53,17,1856,224676.724137931,1077.5862068966,1856,0,1856,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,59472,131.202.244.3,53,17,850,224705.882352941,2352.9411764706,850,0,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,5475,131.202.6.26,13000,6,36545,224736.626077439,547.2704884389,1923.4210526316,3513.8294449818,12020,26,4060.5555555556,4730.7096484331,12894,505,3966.2222222222,4996.9643479261,12658,86,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,47793,207.241.237.128,80,6,1882083,224812.614534003,265.6630977486,3771.7094188377,29300.0368341006,484986,8,7983.4114285714,33096.7249124925,226866,32,5826.7616099071,37932.8915575262,499442,20,0,0,0,0,0,0,0,0,nonTOR
198.52.200.39,443,10.0.2.15,41994,6,4800844,224837.132804149,268.7027530992,3724.4716834756,47034.2037774389,1391809,0,5674.756501182,58107.9101050666,1391997,0,10860.6153846154,79999.8387789563,1392093,0,0,0,0,0,0,0,0,0,TOR
10.8.0.14,56223,131.202.6.3,53,17,1823,224904.004388371,1097.0927043335,1823,0,1823,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,59960,198.52.200.39,443,6,4987986,224913.822933745,292.3023440723,3423.4632807138,39676.3928605839,1343966,0,6494.640625,55495.7834382937,1346927,0,7249.9433139535,57818.3183393018,1343966,6,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4937305,224921.085490971,306.0374029962,3269.738410596,18343.9406713585,271145,0,5522.7125279642,27235.8469816851,309228,0,7957.1853658537,31779.4039381784,271145,5,0,0,0,0,0,0,0,0,TOR
10.8.0.14,34691,131.202.6.3,53,17,1821,225151.015925316,1098.2976386601,1821,0,1821,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,34177,209.148.205.41,443,6,4978598,225212.800872856,56.6424523531,17717.4306049822,32876.180996109,282662,13,55066.9111111111,49539.561505647,282694,199,26087.4315789474,49801.1292116409,319802,13,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,11698,131.202.244.5,53,17,777,225225.225225225,2574.0025740026,777,0,777,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,45058,131.202.244.5,53,17,777,225225.225225225,2574.0025740026,777,0,777,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,19352,131.202.244.5,53,17,848,225235.849056604,2358.4905660377,848,0,848,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,59960,198.52.200.39,443,6,4853833,225263.003486111,271.7440010812,3682.7261001518,14919.2799949867,351070,3,11209.07852194,28251.7313334318,363580,29,5490.2692307692,19629.2001298942,351070,3,0,0,0,0,0,0,0,0,TOR
10.8.0.14,5454,131.202.244.5,53,17,528,225378.787878788,3787.8787878788,528,0,528,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.138,43533,185.2.220.137,80,6,3468669,225381.55125208,262.0601735132,3820.1200440529,96576.1954685501,2903414,3,11189.2548387097,165215.561068113,2903414,25,5639.5008375209,124793.637905948,3046131,9,106701,0,106701,106701,2903414,0,2903414,2903414,nonTOR
198.52.200.39,443,10.0.2.15,41994,6,4999168,225389.904880172,271.045101905,3692.1477104874,39787.3829243555,1302337,0,5604.4372197309,49327.0169009575,1302608,0,10757.3514099783,68225.3779195975,1302337,0,0,0,0,0,0,0,0,0,TOR
131.202.240.150,42821,131.202.6.3,53,17,1677,225402.504472272,1192.6058437686,1677,0,1677,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,36922,198.52.200.39,443,6,4897673,225411.741453543,307.2887879611,3256.4315159575,22460.8434521236,416865,0,5496.8271604938,30913.6340772155,419512,0,7940.2663398693,36444.9606085272,416865,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,54453,195.154.107.23,443,6,1504625,225414.305890172,252.554623245,3969.9868073879,27897.6310047954,477523,0,13555.1801801802,51083.6561425913,477713,17,5634.2471910112,33723.0202022702,477523,3,0,0,0,0,0,0,0,0,TOR
10.8.8.138,42190,209.148.205.35,443,6,4989947,225429.248046122,258.5197798694,3871.1768813033,10938.6385998188,64585,3,11604.5279069767,16613.8725296549,65023,27,5815.6235431236,12989.6256393842,64618,9,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,41071,198.52.200.39,443,6,4952925,225460.510708319,267.1148866579,3746.5393343419,12703.8409323662,141624,-132,11030.7349665924,20275.8572505414,141842,29,5679.8864678899,15995.2513184102,141624,-126,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4985404,225470.593757296,305.6923771875,3273.4103742613,24269.9628777168,545433,0,5508.7337016575,32876.7506637879,548132,7,8079.6175040519,39422.6984702739,545433,5,0,0,0,0,0,0,0,0,TOR
10.8.0.14,14759,131.202.6.3,53,17,1818,225522.552255226,1100.1100110011,1818,0,1818,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,43731,198.52.200.39,443,6,4977114,225655.671137933,273.6525625091,3656.953710507,13647.2337858609,191657,3,10986.5673289183,24754.5447187529,191706,21,5487.414553473,18840.777393708,231076,3,0,0,0,0,0,0,0,0,TOR
10.8.8.138,43533,185.2.220.137,80,6,4348145,225725.913004281,263.7906509558,3794.1928446772,104951.989651839,3545037,2,11035.9010152284,178958.451658202,3545037,29,5599.6324900133,134688.134164375,3687743,6,460322,0,460322,460322,3545037,0,3545037,3545037,nonTOR
10.8.0.10,59560,131.202.244.3,53,17,846,225768.321513002,2364.0661938534,846,0,846,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,59960,198.52.200.39,443,6,4981663,225834.625907052,304.9182572165,3281.7279314888,29372.7245520877,607013,0,5680.2656784493,39564.7707383874,633895,6,7783.465625,45659.3800820735,607013,2,0,0,0,0,0,0,0,0,TOR
10.0.2.15,38931,198.52.200.39,443,6,4996997,225840.03952774,296.9783652061,3369.5192178018,32832.6511187151,616805,0,5756.9089861751,43615.1089819886,617932,0,8060.7328990228,50903.3431934916,616805,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,36922,198.52.200.39,443,6,4932240,225956.157851199,305.7434350315,3272.8865295289,43083.5184917837,1604238,0,5541.6078651685,56998.3132383399,1607225,0,7995.0438311688,67842.4260773079,1604238,0,0,0,0,0,0,0,0,0,TOR
10.8.0.10,4699,131.202.244.3,53,17,774,226098.19121447,2583.9793281654,774,0,774,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,20285,131.202.244.3,53,17,774,226098.19121447,2583.9793281654,774,0,774,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.88,50546,255.255.255.255,17500,17,1114,226211.849192101,1795.3321364453,1114,0,1114,1114,1114,0,1114,1114,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
23.235.40.143,443,131.202.240.150,54394,6,4973332,226258.371651038,66.1528327487,15162.5975609756,34554.9888478916,314262,5,22301.9372197309,51439.2110284584,356367,13,47384.6826923077,53444.7119825558,314289,24,0,0,0,0,0,0,0,0,nonTOR
198.52.200.39,443,10.0.2.15,41994,6,4996452,226263.956903819,300.8134572293,3326.5326231691,13416.3654100775,271600,0,5226.4142259414,16871.808040546,272358,0,9167.1834862386,22409.5620593205,271600,0,0,0,0,0,0,0,0,0,TOR
10.8.0.14,34396,131.202.6.3,53,17,1812,226269.315673289,1103.7527593819,1812,0,1812,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,56663,195.154.82.180,443,6,1936307,226331.878157751,253.5754919029,3951.6469387755,22668.2956395555,332364,3,13352.7103448276,40466.5029674609,332662,24,5256.6337209302,26448.9113443229,332364,3,0,0,0,0,0,0,0,0,TOR
10.8.0.14,6921,131.202.6.3,53,17,1670,226347.305389222,1197.6047904192,1670,0,1670,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,59739,207.241.228.122,80,6,4907988,226484.050083252,274.4505487788,3646.3506686479,23263.0041384457,279551,0,9955.3509127789,37735.3999828602,279697,32,5759.6784037559,30145.2907611437,282584,16,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,38931,198.52.200.39,443,6,3285560,226575.073959995,297.3617891623,3366.3524590164,17661.0833008843,250115,0,5754.0455341506,24980.3923987277,286512,0,8127.1064356436,28083.3152605932,250115,2,0,0,0,0,0,0,0,0,TOR
10.0.2.15,41071,198.52.200.39,443,6,4998800,226583.179963191,270.0648155557,3705.5596738325,17070.0273053407,319313,0,10703.6338329764,27910.140486096,319751,0,5673.9648127128,21953.1541959731,319313,0,0,0,0,0,0,0,0,0,TOR
10.0.2.15,41071,198.52.200.39,443,6,4963796,226583.84832898,270.9619815158,3693.3005952381,11706.9317575272,116209,0,10674.8301075269,18287.9564651578,116485,30,5653.4669703873,14620.3244218116,116209,0,0,0,0,0,0,0,0,0,TOR
10.8.0.14,8300,131.202.6.3,53,17,1809,226644.555002764,1105.5831951354,1809,0,1809,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.10,34040,209.148.205.26,443,6,88719,226659.452879316,405.775538498,2534.8285714286,11148.5432086722,61136,9,1622.5294117647,6469.5559074566,26728,33,3647.9411764706,14837.7908247429,61227,28,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,41071,198.52.200.39,443,6,4973358,226701.154431272,276.2720881947,3622.2563729061,13075.9335996051,208168,0,10514.4566596194,21032.7735559596,208347,0,5531.6407119021,16391.2965712336,208168,0,0,0,0,0,0,0,0,0,TOR
10.8.0.14,55305,131.202.6.3,53,17,1808,226769.911504425,1106.1946902655,1808,0,1808,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
78.49.199.245,62609,131.202.240.87,42322,17,194,226804.12371134,10309.2783505155,194,0,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,52099,207.241.227.82,80,6,4965638,226810.129936979,257.3687409352,3888.5184025059,30478.3930850123,293036,0,12023.3365617433,53359.3889531809,319516,0,5729.2050984936,37153.3690691849,295232,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.130,43486,207.241.236.176,80,6,3322580,226898.976096889,291.3398623961,3435.9669079628,28299.4923508475,297807,0,8539.6066838046,44216.7744496823,297816,0,5757.719237435,37276.5984404769,297817,0,0,0,0,0,0,0,0,0,nonTOR
10.0.2.15,56663,195.154.82.180,443,6,1598745,226915.486834986,260.8295882083,3843.1370192308,18942.5450428833,215834,4,11669.1167883212,31978.5019822752,215986,21,5750.5899280576,25156.6570699671,253024,4,0,0,0,0,0,0,0,0,TOR
